ID,Japanese,English,Chinese,EnglishCensored,Korean,German
8000,,"Una parola chiave da Ryota
per investigare
il regalo di Sakura.","思索送給小櫻的禮物，
從良太身上
獲得的關鍵字",,"사쿠라의 선물을
검토하기 위해 료타로부터
얻은 키워드","Ein Stichwort
von Ryota für
Sakuras Geschenk."
8010,,"Una parola chiave da Ryota
per indagare
sul regalo di Sakura.","思索送給小櫻的禮物，
從良太身上
獲得的關鍵字",,"사쿠라의 선물을
검토하기 위해 료타로부터
얻은 키워드","Ein Stichwort
von Ryota für
Sakuras Geschenk."
8020,,"Una parola chiave da Ryota
per indagare
sul regalo di Sakura.","思索送給小櫻的禮物，
從良太身上
獲得的關鍵字",,"사쿠라의 선물을
검토하기 위해 료타로부터
얻은 키워드","Ein Stichwort
von Ryota für
Sakuras Geschenk."
14000,,"Una parola chiave da
Kyoko che aiuterà
con il caso.","追捕盜取帳號的犯人，
從杏子身上
獲得的關鍵字",,"계정을 훔친 범인을
쫓기 위해 쿄코로부터
얻은 키워드","Ein Stichwort
von Kyoko, das im
Fall helfen wird."
25000,,"Una parola chiave ottenuta
dal Club di Ricerca
Occulta di Inoden.","調查真實人偶，
在井之電超自然研究社
獲得的關鍵字",,"리얼돌을 조사하기 위해
이노덴 오컬트 연구부로부터
얻은 키워드","Ein Stichwort
vom Inoden-
Okkultismus-Club."
28000,,"Una parola chiave trovata
cercando in un vecchio
computer.","尋找水嶋老人的貓的過程中
在真空管式電腦內
獲得的關鍵字",,"미즈시마의 고양이를 찾던 중
진공관식 컴퓨터 속에서
입수한 키워드","Ein auf einem alten
Computer entdecktes
Stichwort."
28010,,"Una parola chiave trovata
cercando in un vecchio
computer.","尋找水嶋老人的貓的過程中
在真空管式電腦內
獲得的關鍵字",,"미즈시마의 고양이를 찾던 중
진공관식 컴퓨터 속에서
입수한 키워드","Ein auf einem alten
Computer entdecktes
Stichwort."
28020,,"Una parola chiave trovata
cercando in un vecchio
computer.","尋找水嶋老人的貓的過程中
在真空管式電腦內
獲得的關鍵字",,"미즈시마의 고양이를 찾던 중
진공관식 컴퓨터 속에서
입수한 키워드","Ein auf einem alten
Computer entdecktes
Stichwort."
30000,,"Una parola chiave dal
ragazzo hacker nel
caso Kabuterimon.","接受比多獸的委託，
從少年駭客身上
得知的關鍵字",,"캅테리몬의 의뢰를 받아
해커 소년으로부터
얻은 키워드","Ein Stichwort
vom Hackerjungen im
Kabuterimon-Fall."
31000,,"Una parola chiave dal
vecchio ex-hacker nel
caso Kabuterimon.","接受比多獸的委託，
從曾是駭客的老人身上
得知的關鍵字",,"캅테리몬의 의뢰를 받아
은퇴한 해커 노인으로부터
얻은 키워드","Ein Stichwort
vom alten Ex-Hacker
im Kabuterimon-Fall."
32000,,"La prima parola chiave
da ricordare quando
cerchi Erika.","為了找艾莉卡而想到，
值得紀念的首個關鍵字",,"에리카를 찾기 위해
떠올린, 기념할 만한
첫 키워드","Das erste
Stichwort zur
Suche nach Erika."
33000,,,,,,"Das erste
Stichwort zur
Suche nach Erika."
34000,,"Parola chiave per cercare
Mephisto-san,
account raid boss.","為了找出狩獵帳號的
主使者「梅菲斯特先
生」的關鍵字",,"계정 사냥의 원흉
「메피스토씨」를 찾기
위한 키워드","Stichwort zur Suche
nach Oberkontodieb
Mephisto-san."
35000,,"Parola chiave per sentire
l'impatto dalla
Barriera Dimensionale.","為打聽次元之壁崩壞
對市區的影響所用的
關鍵字",,"차원의 벽 붕괴가
도시에 미친 영향을
듣기 위한 키워드","Stichwort zur
Auswirkung des Lochs
im Dimensionswall."
36000,,"Parola chiave per cercare
Mr. Navit,
leggenda metropolitana.","為尋找都市傳說
「NAVIT」的關鍵字",,"도시전설
「내빗씨」를
찾기 위한 키워드","Stichwort zur Suche
nach dem legendären
Navit-san."
