ID,Japanese,English,Chinese,EnglishCensored,Korean,German
63,"","Do a Connect Jump","在手機上登入跳躍，尋找原因","","핸드폰으로 커넥트 점프하여 원인을 찾아내자.","Verbindungssprung machen"
80,"","Red Fists and Hot Sweat!","熱血之拳、沸騰汗水！","","붉게 타오르는 주먹, 끓어오르는 땀!","Rote Fäuste und rinnender Schweiß!"
81,"","Site views for the association are
through the roof! The site went down...
Is something sabotaging us?","協會官方網站的流量急遽增加！
害伺服器一直斷線，抱怨聲如雪片般飛來啊
這該不會是誰搞的鬼吧……？","","협회 공식 사이트 접속 수가 급상승 중!
덕분에 서버가 다운돼서 고생이 이만저만이 아니야.
이거, 누군가의 수작은 아니겠지…?","Es gab einen Ansturm auf die Seite des
Verbands! Sie ist zusammengebrochen ...
Werden wir sabotiert?"
82,"","Client: Boxing Association Staff
Place: K-Cafe","【委託人】拳擊協會人員
【所在地】K-Cafe","","【의뢰인】복싱협회 사람
【장소】K-카페","Klient: Boxverband-Mitarbeiter
Ort: K-Café"
83,"","Do a Connect Jump","在網頁上登入跳躍，尋找原因","","사이트에 커넥트 점프하여 원인을 찾아내자.","Verbindungssprung machen"
84,"","Convincing Gaomon 1","說服迦奧獸1","","가오몬을 설득하자 1","Gaomon 1 überzeugen"
85,"","Convincing Gaomon 2","說服迦奧獸2","","가오몬을 설득하자 2","Gaomon 2 überzeugen"
86,"","Convincing Gaomon 3","說服迦奧獸3","","가오몬을 설득하자 3","Gaomon 3 überzeugen"
87,"","Convincing Gaomon 4","說服迦奧獸4","","가오몬을 설득하자 4","Gaomon 4 überzeugen"
88,"","Convincing Gaomon 5","說服迦奧獸5","","가오몬을 설득하자 5","Gaomon 5 überzeugen"
100,"","A Life Crisis!?","生命危險！？","","생명의 위기!?","Lebensgefahr?!"
101,"","Click... I lost...a gear... Click...
If...I don't...click...find it...
Click...I'll die! Help...click...me!","嗄吱……身體的齒輪……少了一個……
再這樣下去……嗄吱、我會死掉的……
……拜託你，快來救我……！！","","기긱…몸의 톱니바퀴를 하나…잃어버렸어…
이대로라면…기긱, 난 죽어…
…부탁해, 빨리 구하러 와줘…!!","Klick ... Habe ein ... Zahnrad verloren.
Klick ... Finde ich es ... nicht ...
klick ... sterbe ich! Hilfe! ... Klick."
102,"","Client: Hagurumon
Place: Broadway 1F","【委託人】齒輪獸
【所在地】百老匯1F","","【의뢰인】톱니몬
【장소】브로드웨이 1F","Klient: Hagurumon
Ort: Broadway – 1. Stock"
103,"","Start: Broadway 1F.","從BW1F某處前往委託人的所在地","","BW 1F 어딘가에서 의뢰인이 있는 곳으로 가자.","Start: Broadway – 1. Stock"
104,"","Hagurumon's gear","尋找齒輪獸的齒輪","","톱니몬의 톱니바퀴를 찾는다.","Hagurumons Zahnrad"
120,"","Find the Missing!","行蹤不明的協尋請求！","","실종자 수색을 부탁해!","Vermisstensuche!"
121,"","DemiDevimon! DemiDevimon! I can't find
my DemiDevimon! It must be somewhere in
the real world. Help me look!","小惡魔獸！！
我找不到我的小惡魔獸啊！！
它一定是在現實世界裡，幫我找到它！！","","피코데블몬이!!
나의 피코데블몬이 보이질 않아!!
현실 세계에 있을텐데 찾아줘!!","DemiDevimon! DemiDevimon! Ich kann mein
DemiDevimon nicht finden! Es muss in der
echten Welt sein. Hilf mir suchen!"
122,"","Client: Jumpy Hacker
Place: Uncertain","【委託人】愛操心的駭客
【所在地】不明","","【의뢰인】걱정 많은 해커
【장소】불명","Klient: Nervöser Hacker
Ort: Unklar"
123,"","DemiDevimon in city","尋找徘徊在某條街上的小惡魔獸","","어떤 거리에 있는 피코데블몬을 찾자.","DemiDevimon in Stadt"
140,"","Dream of the Sky","翱翔天際的心願","","하늘에 거는 마음","Der Traum vom Fliegen"
141,"","Biyomon's dream is to fly through the
sky! But no matter how much Biyomon
tries, it's no good... Help Biyomon out!","比丘獸的夢想就是在天空中自由翱翔！
但是，不管怎麼練習還是飛不起來
該怎麼做才好呢？　聽聽我的煩惱吧","","피요몬의 꿈은 말야, 자유롭게 하늘을 나는거야!
그치만 아무리 연습해도 잘 날 수가 없어.
어떻게 하면 좋을까? 상담을 부탁해.","Biyomons Traum ist es, durch die Lüfte
zu fliegen! Aber seine Bemühungen sind
zwecklos ... Hilf Biyomon!"
142,"","Client: Biyomon
Place: Shinjuku","【委託人】比丘獸
【所在地】新宿","","【의뢰인】피요몬
【장소】신주쿠","Klient: Biyomon
Ort: Shinjuku"
143,"","Biyomon in Shinjuku","和身在新宿的比丘獸見面","","신주쿠에 있는 피요몬을 만나자.","Biyomon in Shinjuku"
144,"","Hawkmon in Shibuya","和身在涉谷的麻鷹獸見面","","시부야에 있는 호크몬을 만나자.","Hawkmon in Shibuya"
160,"","Not Enough Food","不足的食材","","부족한 식재료","Nicht genug Essen"
161,"","My master is really sad and doesn't even
eat. I want to make some good food!
But I can't do it! Help me!","主人最近不怎麼進食且無精打采的……
我要為主人製作料理！
只有我一個人忙不過來，幫幫我吧","","요즘 식사도 하지 않고 기운이 없는 주인님…
그런 주인님을 위해 밥을 만들거야!
나 혼자선 힘드니까 도와줘―","Meine Meisterin ist sehr traurig und isst
nicht mal. Ich will etwas ganz Leckeres
kochen, aber ich kann’s nicht! Hilf mir!"
162,"","Client: Growlmon
Place: Broadway 3F","【委託人】古拉獸
【所在地】百老匯3F","","【의뢰인】그라우몬
【장소】브로드웨이 3F","Klient: Growlmon
Ort: Broadway – 3. Stock"
163,"","Start at Broadway 3F","從BW3F某處前往委託人的所在地","","BW 3F 어딘가에서 의뢰인이 있는 곳으로 가자.","Start: Broadway 3. St."
164,"","Get Ogremon's bone","向奧加獸借骨頭","","우가몬의 뼈를 빌리자.","Ogremons Knochen"
165,"","Get bone to Growlmon","將骨頭交給古拉獸","","그라우몬에게 뼈를 전해주자.","Knochen zu Growlmon"
166,"","EDEN Growlmon hacker","在EDEN裡找出古拉獸的駭客主人","","EDEN에서 그라우몬의 주인 해커를 찾아라.","Hackerin in EDEN"
180,"","Uncovering the Seventh Riddle","校園七大不可思議，第7項的真相","","학교 7대 불가사의, 7번째의 정체","Die Lösung des siebten Rätsels"
181,"","There are seven riddles in the school.
And I saw the monster of the seventh!
Help me uncover its true identity!","學校裡流傳著七大不可思議
我看見了第7項的妖怪呀！
你也幫我一起揭發那傢伙的真面目吧！","","학교에 전해지는 7대 불가사의가 있는데
그 중 7번째로 나오는 괴물을 보고 싶어!
그 놈의 정체를 밝히는걸 도와줘!","Es gibt sieben Rätsel in der Schule. Ich
habe das Monster des siebten gesehen!
Hilf mir, seine Identität zu enthüllen!"
182,"","Client: Energetic Boy
Place: Broadway Card Shop","【委託人】充滿活力的男孩
【所在地】百老匯‧Card Shop","","【의뢰인】활기찬 남자아이
【장소】브로드웨이 카드숍","Klient: Lebhafter Junge
Ort: Broadway-Kartenladen"
183,"","Asakusa monster pic","憑著肖像畫在淺草蒐集妖怪的情報","","단서로 아사쿠사에서 괴물의 정보를 모으자.","Asakusa-Monsterbild"
184,"","The true monster is?","去勸誡妖怪的真身","","괴물의 정체!?에 주의하며 가자.","Das Monster ist ..."
185,"","Beware of Wizardmon","去勸誡巫師獸","","위자몬에 주의하러 가자.","Vorsicht, Wizardmon"
200,"","Broken Sleep","妨礙睡眠","","수면 방해","Gestörter Schlaf"
201,"","It's waaaaay too noisy outside! Those
Digimon won't stop fighting each other.
Go and tell them to stop. I'm scared...","吵死了、吵死了－－！　外頭好吵啊！
都是那些腦充血的數碼寶貝的打鬥害的
我太害怕了不敢去，你去警告它們吧。","","시끄러, 시끄러워어어! 바깥이 소란스러워!
텁수룩한 디지몬끼리 싸우는 탓이야.
주의를 주러 와 줘. 나는 무서우니까 무리.","Es ist zu laut da draußen! Die Digimon
hören nicht auf zu kämpfen. Sag ihnen,
sie sollen aufhören. Ich habe Angst ..."
202,"","Client: Sleep-Deprived Person
Place: Shinjuku","【委託人】睡眠不足的人
【所在地】新宿","","【의뢰인】수면이 부족한 사람
【장소】신주쿠","Klient: Übermüdete Person
Ort: Shinjuku"
203,"","Tell 'em to stop","警告在新宿胡鬧的數碼寶貝們","","신주쿠에서 날뛰는 디지몬들을 주의하라.","Für Ruhe sorgen"
204,"","Persuade two more","再次說服兩隻數碼寶貝","","다시 한번 두 마리를 설득해보자.","Noch zwei überzeugen"
220,"","Desperately Seeking Babysitter","募集擔任褓姆的兼職人員！","","아이 보기 알바 모집 중","Babysitter dringend gesucht"
221,"","We need a babysitter!
We need you to play with the children.
Wanna give it a go?","這是一份要照顧小孩的兼職工作！
希望你能陪孩子盡情地玩耍
你想試試看對吧？　對吧？","","아이를 봐주는 아르바이트다!
실컷 놀아줬으면 해.
해보고 싶지? 그렇지?","Wir brauchen einen Babysitter!
Du musst mit den Kindern spielen.
Willst du es probieren?"
222,"","Client: Impmon
Place: Broadway 3F","【委託人】小妖獸
【所在地】百老匯3F","","【의뢰인】임프몬
【장소】브로드웨이 3F","Klient: Impmon
Ort: Broadway – 3. Stock"
223,"","Start at Broadway 3F","從BW3F某處前往委託人的所在地","","BW 3F 어딘가에서 의뢰인이 있는 곳으로 가자.","Start: Broadway 3. St."
240,"","Two Faces","表裡兩面","","표면상의 얼굴과 뒷면의 얼굴","Zwei Gesichter"
241,"","My Digimon is out of control in this
world, and won't leave the humans alone!
Bring it back so I can scold it!","惡魔獸的惡行沒有停止的跡象
來到這個世界以後，它也對人類出手了！
我會好好勸誡它的，你能幫我把它帶過來嗎？","","데블몬의 악행이 멈추질 않는다.
이 세계에 오고나선 인간에게도 손을 댔어!
설득해서 데려와주지 않겠나?","Mein Digimon dreht in dieser Welt durch
und lässt die Menschen nicht in Ruhe!
Hol es zurück, dann schimpfe ich es aus!"
242,"","Client: Angemon
Place: Akihabara","【委託人】天使獸
【所在地】秋葉原","","【의뢰인】엔젤몬
【장소】아키하바라","Klient: Angemon
Ort: Akihabara"
243,"","Find the Digimon","尋找徘徊在某條街上的惡魔獸","","어떤 거리에 있는 데블몬을 찾자.","Das Digimon finden"
260,"","The #1 Gamer!","最強的玩家！","","최강의 게이머!","Der beste Gamer!"
261,"","I want you to look into the guy who took
my title as champion in Top Grappler.
Is the guy a cheater!?","現今最熱門的格鬥遊戲「摔角生死鬥」
幫我調查奪取我最強寶座位置的男人
最近才冒出的，強成那樣……不是作弊嗎？","","지금 인기 격투 게임「TOP 그래플러」
여기서 내 최강의 칭호를 뺏은 남자의 조사를 부탁해.
최근 나타난 그 강함… 치트 아냐?","Sieh dir den Kerl an, der mir den
Meistertitel in Top Grappler abgenommen
hat. Ist er ein Betrüger?"
262,"","Client: Rank-Obsessed Gamer
Place: Nakano TRF, Broadway 4F","【委託人】執著於最強的遊戲玩家
【所在地】百老匯4F‧中野TRF","","【의뢰인】최강에 집착하는 게이머
【장소】브로드웨이 4F, 나카노TRF","Klient: Ehrgeiziger Gamer
Ort: Nakano TRF, Broadway – 4. Stock"
263,"","Access the game","在中野TRF裡登入遊戲","","나카노TRF에서 게임에 접속해보자.","Das Spiel betreten"
264,"","Search in the game","調查遊戲內部","","게임 속을 조사해보자.","Im Spiel suchen"
265,"","Report to the client","向委託人報告","","의뢰인에게 보고하자.","Mit Klient sprechen"
280,"","A Villainous Cinematic Case","拍攝電影反派角色的委託","","영화 촬영의 악역 의뢰","Ein filmreifer Fall"
281,"","A client is being punished for taking
movie roles! Please stop this before
things get real bad!","朋友們接到演出電影反派角色的委託
因而心生不滿，決定要教訓委託人！
你能不能在事情鬧得更大之前阻止它們呢？","","친구들에게 영화 출연 의뢰가 왔어. 악역으로.
그게 열받아서 의뢰주를 응징하겠다네!
위험해지기 전에 막아주지 않을래?","Ein Klient wird für seine Filmrollen
bestraft! Mach dem ein Ende, bevor es
richtig übel wird!"
282,"","Client: Sakuyamon
Place: Broadway 3F","【委託人】沙古牙獸
【所在地】百老匯3F","","【의뢰인】샤크라몬
【장소】브로드웨이 3F","Klient: Sakuyamon
Ort: Broadway – 3. Stock"
283,"","Start at Broadway 3F","從BW3F某處前往委託人的所在地","","BW 3층에서 의뢰인이 있는 곳으로 향하자.","Start: Broadway 3. St."
284,"","Go to Digital Space","前往數碼空間的深處","","디지털 스페이스의 안쪽으로 향하자.","In den Digitalraum"
285,"","Fight Justimon","接受來自裁決獸的挑戰","","저스티몬의 승부를 받아들이자.","Justimon bekämpfen"
300,"","Constant Bragging","自吹自擂也該適可而止","","자랑도 적당히","Dauerprahlen"
301,"","BanchoLeomon won't stop bragging!
My friend warned me...
Someone please make BanchoLeomon stop!","我的朋友找我商量
說番長獅子獸一吹噓起來就沒完沒了
有沒有人可以阻止它呀？","","나도 친구한테 전해들은 이야기지만
반쵸레오몬의 자랑 이야기가 너무 길대.
누군가 막아줄 사람 없어―?","BanchoLeomon hört nicht auf anzugeben!
Mein Freund hat mich gewarnt ...
Irgendwer muss BanchoLeomon aufhalten!"
302,"","Client: Betamon
Place: Akihabara","【委託人】比特獸
【所在地】秋葉原","","【의뢰인】베타몬
【장소】아키하바라","Klient: Betamon
Ort: Akihabara"
303,"","Start in Akihabara","從秋葉原某處前往委託人的所在地","","아키하바라 어딘가 의뢰인이 있는 곳으로 가자.","Start in Akihabara"
304,"","Listen to Betamon","聽取比特獸的說明","","베타몬의 이야기를 듣자","Betamon zuhören"
305,"","Stop BanchoLeomon","阻止番長獅子獸","","반쵸레오몬을 막자.","BanchoLeomon stoppen"
320,"","Home Security Guard","自宅警備員","","자택경비원","Haushüter"
321,"","My shut-in son likes chatting online.
There is one girl he really likes but
need to know if she's for real.","不肯上學的兒子沉迷於網聊
似乎和聊天室認識的女性很親密……
請你調查我兒子有沒有被女性詐騙","","등교거부 아들이 채팅에 빠져 있어.
거기서 만난 여성과 친해진 것 같은데…
아들이 여자에게 속고있는건 아닌지 조사를 부탁해.","Mein Sohn chattet gern online. Es gibt
ein Mädchen, das er sehr mag, aber er
muss wissen, ob sie es ernst meint."
322,"","Client: Shut-In Boy's Mother
Place: K-Cafe","【委託人】繭居族少年的母親
【所在地】K-Cafe","","【의뢰인】은둔형 폐인 소년의 어머니
【장소】K-카페","Klient: Mutter des Eigenbrötlers
Ort: K-Café"
323,"","Girl on K-Cafe PC","用K-Cafe的電腦和網聊的女性見面","","K-카페의 PC로 채팅 여성을 만나자.","Mädchen am K-Café-PC"
324,"","Follow Minervamon","追上密涅瓦獸","","미네르바몬을 만나자.","Minervamon folgen"
340,"","Could It Be...a Stalker!?","難不成……是跟蹤狂！？","","설마……스토커!?","Könnte es ... ein Stalker sein?!"
341,"","I feel like someone is following me
around. I don't know who, but I don't
like it. Ask them to stop.","最近總是感覺有人尾隨在我身後
因為不知道對方是誰，更讓人不舒服
你可以揭發犯人並阻止他嗎？","","최근에 누군가가 뒤를 밟고 있는 것 같다.
정체를 모르니 한층 기분이 나빠.
범인을 밝혀서 그만두라고 말해줄 순 없겠나?","Ich glaube, jemand verfolgt mich. Ich
weiß nicht wer, aber es gefällt mir
nicht. Diese Person soll das lassen."
342,"","Client: Taomon
Place: Akihabara","【委託人】祭師獸
【所在地】秋葉原","","【의뢰인】도사몬
【장소】아키하바라","Klient: Taomon
Ort: Akihabara"
343,"","Taomon's stalker is?","尋找尾隨在祭師獸身後的人","","도사몬의 뒤를 밟고 있는 사람을 찾자.","Taomons Stalker ist?"
344,"","Report to Taomon","向祭師獸報告","","도사몬에게 보고하자.","Mit Taomon sprechen"
360,"","Numemon Strikes Back","反擊的鼻涕獸","","역습의 워매몬","Numemon schlägt zurück"
361,"","Digimon are always making fun of me...
Today they won't laugh! I just need
some materials for a Digivolution...","總是愚弄我的數碼寶貝們……
今天一定要讓它們啞口無言！
喂，你去幫我蒐集進化所需的材料呀","","나를 항상 바보취급하는 디지몬들…
놈들을 오늘이야말로 찍소리 못하게 해주고 싶어!
이봐, 진화에 필요한 소재를 모아줘.","Die Digimon verspotten mich ständig ...
Heute vergeht ihnen das Lachen! Ich
brauche nur Digitationsmaterial ..."
362,"","Client: Numemon
Place: Central Hospital","【委託人】鼻涕獸
【所在地】中央醫院","","【의뢰인】워매몬
【장소】센트럴 병원","Klient: Numemon
Ort: Zentralkrankenhaus"
363,"","Start at hospital","從醫院某處前往委託人的所在地","","병원 어딘가에서 의뢰인이 있는 곳으로 향하자.","Start im Krankenhaus"
364,"","8 Shakomon shells","打倒蝦蛄獸，蒐集8個貝殼","","샤코몬을 쓰러뜨리고 조개껍데기를 8개 모으자.","8 Syakomon-Panzer"
380,"","Princess's Signed CD","小媛媛的親筆簽名CD！","","히메짱의 사인이 든 CD!","Die signierte Prinzessin-CD"
381,"","You know the singer, Princess, right? I
want to be a part of the event instead.
And then I can push my signed CDs. Hehe!","你一定知道一個叫做小媛媛的歌手吧？
我想拜託你代替我參加活動
幫我買附贈親筆簽名的CD……嘿嘿嘿","","가수 히메짱은 당연히 알고 계시겠죠?
대리로 이벤트에 참가하고 싶거든요.
그리고 상품인 사인이 든 CD를…후후후","Du kennst doch die Sängerin Prinzessin,
oder? Ich will bei dem Event dabei sein
und mir signierte CDs holen. Hehe!"
382,"","Client: Fanboy Nerd
Place: Shibuya","【委託人】趕流行的御宅族
【所在地】涉谷","","【의뢰인】유행을 따라다니는 오타쿠
【장소】시부야","Klient: Fanboy-Nerd
Ort: Shibuya"
383,"","Find Pabumon","尋找藏匿在街上的泡沫獸","","거리에 숨은 뽀글몬을 찾자.","Pabumon finden"
384,"","Find Tanemon","尋找藏匿在街上的種子獸","","거리에 숨은 시드몬을 찾자.","Tanemon finden"
385,"","Find Tokomon","尋找藏匿在街上的迪哥獸","","거리에 숨은 토코몬을 찾자.","Tokomon finden"
386,"","Find Bukamon","尋找藏匿在街上的布加獸","","거리에 숨은 둥실몬을 찾자.","Bukamon finden"
387,"","Find Nyaromon","尋找藏匿在街上的貓貓獸","","거리에 숨은 야옹몬을 찾자.","Nyaromon finden"
388,"","Find Yokomon","尋找藏匿在街上的比高獸","","거리에 숨은 어니몬을 찾자.","Yokomon finden"
400,"","Poor Cold Digimon","給予看起來很冷的它","","추워보이는 그 애에게","Armes frierendes Digimon"
401,"","I saw a MetalGreymon when I was walking
outside. It looked so cold and sad.
Will you take a blanket to it?","我在路上看見了機械暴龍獸
但是，它看起來又冷又難過
拜託你，把這條毛毯交給它！","","밖에서 걷다가 메탈그레이몬을 봤어.
그런데 무척 추워보여서 슬퍼보였거든.
그러니 부탁이야. 담요를 전해줘!","Ich habe draußen ein MetalGreymon
gesehen. Es sah ganz traurig aus und ihm
war kalt. Bringst du ihm eine Decke?"
402,"","Client: Kindhearted Girl
Place: Candy Store, Broadway 3F","【委託人】善良的女孩
【所在地】百老匯3F‧玩具店","","【의뢰인】상냥한 여자아이
【장소】브로드웨이 3F, 장난감 가게","Klient: Gutherziges Mädchen
Ort: Süßwarenladen, Broadway – 3. Stock"
403,"","Blanket MetalGrey(B)","將毛毯交給機械暴龍獸(藍)","","메탈그레이몬(청)에게 담요를 건네주자.","Decke zu MetalGreymon"
404,"","Music box to girl","將音樂盒交給女孩","","여자아이에게 오르골을 건네주자.","Spieluhr zu Mädchen"
420,"","A Pet Digimon","愛不釋手的數碼寶貝","","애완 디지몬","Ein Digimon-Haustier"
421,"","My Master has always treated me well.
But things have changed... Why?
Please help me! I'm so lonely!","一直以來都很疼愛我的主人
為什麼最近總是和我保持距離呢？
幫忙想想辦法啊，我好寂寞呀……","","나를 계속 귀여워해줬던 주인님.
최근엔 좀 거리를 두는건 어째서지?
어떻게든 해줘― 외로워―…","Mein Meister war immer gut zu mir, aber
das hat sich geändert ... Warum? Bitte
hilf mir! Ich bin so einsam!"
422,"","Client: Kabuterimon
Place: Shinjuku","【委託人】比多獸
【所在地】新宿","","【의뢰인】캅테리몬
【장소】신주쿠","Klient: Kabuterimon
Ort: Shinjuku"
423,"","Discuss (EDEN)","在EDEN裡找人諮詢比多獸的煩惱","","EDEN에서 캅테리몬의 고민을 들어주자.","Bereden (EDEN)"
424,"","Tell Kabuterimon","向比多獸報告","","캅테리몬에게 보고하자.","Kabuterimon erzählen"
425,"","Discuss (real world)","在現實世界裡找人諮詢比多獸的煩惱","","현실세계에서 캅테리몬의 고민을 들어주자","Bereden (echte Welt)"
426,"","Tell Kabuterimon","再次向比多獸報告","","다시 한번 캅테리몬에게 보고하자.","Kabuterimon erzählen"
440,"","Nanimon on Sunday","星期天的亞伯獸","","일요일의 모야몬","Nanimon am Sonntag"
441,"","I have an errand for you.
Come and ask what you have to buy.
That is all.","我要拜託你去跑腿
至於要買什麼來問我
　　　　　　　　　　　　　　　　以上","","심부름을 부탁하고 싶어.
뭘 사올지는 와서 들어.
　　　　　　　　　　　　　　이상.","Ich habe einen Auftrag für dich. Komm
und frag, was du kaufen musst.
Das ist alles."
442,"","Client: Nanimon
Place: Central Hospital","【委託人】亞伯獸
【所在地】中央醫院","","【의뢰인】모야몬
【장소】센트럴 병원","Klient: Nanimon
Ort: Zentralkrankenhaus"
443,"","Start at hospital","從醫院某處前往委託人的所在地","","병원 어딘가에서 의뢰인이 있는 곳으로 향하자.","Start im Krankenhaus"
444,"","Get a newspaper","想辦法獲得報紙","","어딘가에서 신문을 입수해오자.","Zeitung holen"
445,"","Give to Nanimon","將報紙交給亞伯獸","","신문을 모야몬에게 건네주자.","Nanimon geben"
460,"","Escape from Unemployment!","脫離！　尼特族宣言！！","","탈출! 니트 선언!","Schluss mit der Arbeitslosigkeit!"
461,"","I want to be like a human... Get a job
and earn some money. But I can't find a
job! Help me find an employer!","我想像一般人一樣工作、賺錢
但是……一直找不到工作……！
有沒有什麼地方願意雇用我呢？","","사람처럼 일해서 돈을 버는 생활을 하고 싶어.
하지만…좀처럼 일자리를 찾을 수가 없단 말이다…!
나를 고용해줄 직장은 없는 걸까?","Ich will sein wie ein Mensch ... Einen
Job haben, Geld verdienen. Aber ich
finde keinen! Hilf mir bitte!"
462,"","Client: Piedmon
Place: Kowloon Lv. 4","【委託人】小丑皇
【所在地】Kowloon Lv. 4","","【의뢰인】피에몬
【장소】쿠롱 Lv.4","Klient: Piedmon
Ort: Kowloon, Ebene 4"
463,"","Piedmon Kowloon Lv 4","和身在Kowloon Lv. 4的小丑皇見面","","쿠롱 Lv.4에 있는 피에몬을 만나자.","Piedmon Kowloon, Ebene 4"
464,"","Find work in EDEN","在EDEN裡尋找小丑皇的工作","","EDEN에서 피에몬의 일자리를 찾아보자.","Arbeit in EDEN"
465,"","Report to Piedmon","向小丑皇報告","","피에몬에게 보고하자.","Mit Piedmon sprechen"
480,"","Problems at Digipedia","奇怪的免費線上百科","","이상한 프리 백과사전","Probleme mit Digipedia"
481,"","Have you heard of the Digipedia? It's an
online dictionary site that I run.
But something strange is happening...","你知道「數碼百科」嗎？
那是我管理的線上百科網站
現在網站上發生了很奇怪的事……真糟糕","","「디지디지피디아」라고 혹시 알아?
내가 관리하고 있는 인터넷 사전 사이트거든.
지금 사이트에서 이상한 일이 일어나서…난처해.","Hast du von der Digipedia gehört? Das
ist mein Online-Lexikon. Aber dort geht
etwas Seltsames vor sich ..."
482,"","Client: Dictionary Site Administrator
Place: K-Cafe","【委託人】線上百科網站站長
【所在地】K-Cafe","","【의뢰인】사전 사이트 관리인
【장소】K-카페","Klient: Lexikon-Administratorin
Ort: K-Café"
483,"","Connect Jump K-Cafe","在K-Cafe的電腦上登入跳躍","","K-카페의 PC로 커넥트 점프를 하자.","Verbindungssprung K-Café"
484,"","Find the criminal","在數碼空間裡尋找犯人","","디지털 스페이스에서 범인을 찾자.","Verbrecher finden"
500,"","Problems at Digipedia Continued","續‧奇怪的免費線上百科","","이상한 프리 백과사전2","Weitere Probleme mit der Digipedia"
501,"","The same problem has happened again.
The Digipedia is at great risk!
Could you help me out?","又發生了和前陣子相同的問題
這可是攸關著「數碼百科」的存亡啊……
不好意思，你能再助我一臂之力嗎？","","또 저번과 같은 문제가 일어났어.
「디지디지피디아」의 존속이 위험해, 이젠…
미안하지만 또 힘을 빌려주지 않을래?","Es ist wieder das gleiche Problem
aufgetreten. Die Digipedia ist in großer
Gefahr! Kannst du mir helfen?"
502,"","Client: Dictionary Site Administrator
Place: K-Cafe","【委託人】線上百科網站站長
【所在地】K-Cafe","","【의뢰인】사전 사이트 관리인
【장소】K-카페","Klient: Lexikon-Administratorin
Ort: K-Café"
503,"","Connect Jump K-Cafe","在K-Cafe的電腦上登入跳躍","","K-카페의 PC로 커넥트 점프를 하자.","Verbindungssprung K-Café"
504,"","Find the criminal","在數碼空間裡尋找犯人","","디지털 스페이스에서 범인을 찾자.","Verbrecher finden"
520,"","Dr. Datamon Develops Medicine","分子獸博士的新藥開發","","데이터몬 박사의 신약 개발","Dr. Datamon entwickelt Medizin"
