ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1708,,Hai fatto così tanto per me; non ti chiederei mai di fare una cosa del genere! Tieni duro.,"因為很受你照顧，就別說這種話啦！
好啦，加油吧。",,"신세를 지고 있으니까 그런 말 하면 안되지!
자자, 열심히 해봐.","Du hast so viel für mich getan. So etwas
würde ich dich nicht fragen! Halte durch."
1709,,"Sei ancora alle prime armi con l'hacking. Se hai
qualche domanda, risponderò alla fattoria.","還是新人駭客呢。有問題的話，
下次到數碼農場時跟我說吧。",,"아직 신출내기 해커지만 말이지. 질문이 있다면
다음에 팜에 갔을 때 들어줄게.","Du bist noch neu beim Hacken. Hast du
Fragen, stelle sie auf der Farm."
1710,,Bello. Anch'io voglio sdraiarmi e prendere il sole.,真好啊，我也想一起躺著做日光浴……,,좋겠다아. 나도 같이 뒹굴면서 일광욕하고 싶어…,"Schön. Ich möchte mich auch hinlegen und
sonnen."
1711,,Stai bene? Dovresti riposarti un po' e recuperare.,沒事吧？　今天就早點休息吧，要早點康復喔。,,괜찮아? 이번엔 푹 쉬고 빨리 나아야해.,"Geht es dir gut? Du solltest dich
ausruhen und erholen."
1712,,"Cose che mi piacciono? Sono interessato a un sacco di cose.
Dovremmo parlarne qualche volta.","喜歡的東西……食物跟興趣等，有很多很多事喔。
之後慢慢說給你聽。",,"좋아하는 거라…먹을 것이나 취미 같은 게 이것저것 있어.
다음에 느긋하게 얘기해보자.","Was ich mag? Viele Sachen. Wir sollten
mal darüber plaudern."
1713,,"Potrebbe essere difficile, ma dai il massimo!",大概會很辛苦，但加油喔！,,힘들지도 모르겠지만 화이팅!,"Es mag zwar nicht einfach sein, aber gib
dein Bestes!"
1714,,"Non sforzarti troppo. È
importante continuare il tuo allenamento.","不能太亂來喔。
訓練要持之以恆才是最重要的。",,"너무 무리하면 안 돼.
트레이닝은 계속하는 것이 중요하다고 생각해.","Übernimm dich nicht. Es ist wichtig,
dein Training fortzusetzen."
1715,,Allora parla con me e conosci meglio gli umani. Troverai sicuramente la risposta.,"那麼，就跟我多說話多理解人類吧。
這樣一定能找到答案的。",,"그렇다면 나와 이야기하면서 인간을 알아가자.
그러면 분명 답을 발견할 수 있을 거야.","Dann rede mit mir und lerne Menschen
besser kennen. Dann erfährst du es."
1716,,Okay. Spero che abbiamo gli stessi gusti musicali.,好啊，真高興我們有共同的音樂興趣。,,좋은걸. 음악 취향이 맞으면 기쁘겠다.,"Okay. Ich hoffe, dass wir den
gleichen Musikgeschmack haben."
1717,,"Forse zucchero filato. È un tipo di caramella
morbida e soffice come una nuvola.","我想，大概是「棉花糖」吧。
像雲一樣白，軟綿綿又甜的糖果。",,"아마「솜사탕」일 거야.
구름처럼 하얗고 폭신폭신하고 달콤한 과자야.","Vielleicht Zuckerwatte. Die ist weich
und flauschig wie eine Wolke."
1718,,"Potrei non essere sempre in grado di rispondere,
ma puoi contattarmi in qualsiasi momento.","嗯，雖然有時候不能馬上回答，
但隨時都能聯絡我喔。",,"응. 바로 대답하지 못할 때도 있을 거라고 생각하지만
언제든 연락해줘.","Ich kann zwar nicht immer sofort antworten,
aber du kannst mich jederzeit fragen."
1719,,"Amavo giocare a statuine. Okay,
giochiamo.","居然是「紅綠燈」啊，好懷念喔……
好啊，來玩吧。",,"「무궁화 꽃이 피었습니다」라니 그립네…
좋지, 같이 놀자.","Früher habe ich gern das Statuenspiel
gespielt. Los, spielen wir es."
1720,,Forse. Forse Mirei sa?,"說不定喔。
去問米蕾的話，說不定會知道喔？",,"그럴지도 모르겠네.
미레이에게 물어보면 알고 있을지도?",Kann sein. Vielleicht weiß Mirei es?
1721,,"Davvero? Che tipo di frutto potrebbe essere?
Mostramelo la prossima volta che andremo alla fattoria.","這樣啊，是哪種果實啊？
下次要是去農場要給我看喔。",,"그렇구나. 어떤 열매일까?
다음에 팜에 갔을 때 보여줘.","Wirklich? Was für eine Obstsorte denn?
Zeig es mir nächstes Mal auf der Farm."
1722,,"Un accessorio ti darebbe un fantastico nuovo
look. Ci penserò.","裝上飾品，印象會大幅改變呢。
我知道了，我會考慮。",,"액세서리를 달면 인상이 제법 달라지지.
알았어. 생각해볼게.","Mit einem Accessoire hättest du einen
tollen neuen Look. Ich überlege es mir."
1723,,"Erika, Ryuji, Chitose e il mio compagno di classe
Yu... Sono tutti fantastici.","艾莉卡、龍司、千歲、hudie的夥伴，
還有高中同學的優……大家都是好人呢。",,"에리카, 류지, 치토세, 후디에의 동료들과
고등학교 반 친구인 유우…다들 좋은 녀석들이야.","Erika, Ryuji, Chitose und mein
Schulfreund Yu ... Sie sind alle toll."
1724,,Sarò con te ad ogni passo.,嗯，我也會幫忙，一起變強吧。,,응. 나도 협력할테니 함께 강해지자.,Ich bleibe die ganze Zeit bei dir.
1725,,"Dove l'hai sentito? È solo una
voce!",從哪裡聽到的？　那個只是假消息啦！,,어디서 들은 거야? 그거 헛소문이야!,"Wo hast du denn das gehört? Das ist nur
ein Gerücht!"
1726,,"Adesso non vado a scuola. Ma ci tornerò
una volta che i problemi saranno stati risolti.","現在沒有去學校。
不過只要解決問題，我就會繼續上學的。",,"지금은 학교에 다니고 있지 않아.
하지만 문제가 해결되면 다시 제대로 다닐 생각이야.","Jetzt gehe ich nicht zur Schule. Ich
gehe hin, wenn die Probleme vorbei sind."
1727,,"Se vuoi che ti porti fuori dalla Fattoria a combattere, devi allenarti duramente.","我也打算帶你去農場外戰鬥，希望你能
趁現在好好鍛鍊喔。",,"팜 밖에 데려가 싸우게 될 일도 있을테니
그때까진 착실하게 단련해줘.","Wenn du zum Kämpfen von der Farm weg
möchtest, musst du viel trainieren."
1728,,"Divertiti con gli altri nella
fattoria e allenati. Sarà un vero spasso!","跟農場的夥伴們盡量玩，盡量訓練就好了。
一定會很開心的。",,"팜 친구들과 함께 놀거나 트레이닝
하면 될 거야. 틀림없이 즐거울걸!","Hab mit den anderen einfach Spaß auf der
Farm und trainiere. Das wird toll!"
1729,,"Balli tradizionali Digimon?! Non ne ho mai sentito parlare.
È come un altro mondo per me...","數碼歌舞伎！？　咦，居然有這種流行啊。
還真是我不知道的世界呢……",,"디지가부키!? 헤에, 그런 것이 유행하고 있구나.
나에게 있어선 미지의 세계로군…","Digimon-Kabuki?! Noch nie gehört. Das
ist für mich eine andere Welt ..."
1730,,"Sii coraggioso e prova a parlargli. Se
trovi ancora difficoltà, ti aiuterò io.","拿出勇氣繼續搭話吧。
如果真的很困難的話，我會幫忙的喔。",,"용기를 내서 팍팍 말을 걸어보자.
정 어렵다면 도와줄 테니까.","Sei tapfer und sprich mit ihnen. Wenn 
es Probleme gibt, werde ich helfen."
2109,,"Gli hacker devono pensare a un sacco di cose
difficili? Continua con questo duro lavoro!","辛苦你了！　駭客總是在想
很困難的事情對吧？ 加油喔！",,"수고했어! 해커란 언제나 어려운 것만
생각하고 있지? 파이팅이야!","Hacker denken wohl über viele schwierige
Dinge nach? Mach weiter so!"
2122,,"Hai pensato di cambiare i tuoi
vestiti? Potrebbe essere divertente!","你換衣服了嗎？
換穿各種服裝也很有趣喔！",,"너는 복장을 바꾸지 않네?
여러가지 복장으로 갈아입어보는 것도 재미있다구!","Hast du mal überlegt, was anderes
anzuziehen? Das könnte spaßig sein!"
2209,,"Ho sentito che gli hacker devono sempre essere all'avanguardia
della tecnologia. Continua così.","我聽說駭客必須隨時走在技術的最先端。
雖然不好表達……今天也要加油喔。",,"해커는 언제나 기술의 최첨단에 있어야 한다고 들었다.
잘 표현하진 못하겠지만…오늘도 힘내라.","Ich habe gehört, Hacker müssen immer das
Neueste von allem haben. Weiter so."
2222,,"Indossi sempre gli stessi vestiti. Prova un
look diverso per cambiare un po'.","你是不是一直都穿一樣的衣服啊？
偶爾穿其他衣服出門，轉換心情也不錯喔。",,"너는 언제나 같은 복장을 하고 다니지 않나?
가끔 다른 옷으로 나가보는 것도 기분 전환에 유익할거다.","Du trägst immer die gleichen Klamotten.
Probier mal was anderes aus."
2309,,"Ehi, Hacker! Continua così con l'ottimo
lavoro di hacking!","嗨，駭客！　有努力進行入侵嗎？
今天也拿出活力來吧！",,"여어, 해커! 해킹 열심히 하고 있냐?
오늘도 기운차게 가보자구!","He, Hacker! Mach weiter so!"
2322,,"Non ti importa del tuo aspetto? Perché non provi a
cambiare i tuoi vestiti ogni tanto?","你有好好注意外表嗎？　偶爾換換衣服，
打扮得時髦點也很不錯不是嗎？",,"너, 겉모습에 신경을 안 쓰고 있냐? 가끔은 옷을
바꾼다거나 꾸며보는게 좋지 않을까?","Ist es dir egal, wie du aussiehst? Warum
ziehst du nicht mal was anderes an?"
2409,,"Deve essere dura fare l'hacker, ma
continua così con l'ottimo lavoro!","雖然我想駭客得考慮很多事情，
但今天也拿出活力來吧！",,"해커로서 이것저것 생각할 것이 있겠지만
오늘도 힘내서 가보자!","Als Hacker hat man es sicher nicht
leicht, aber mach weiter so!"
2422,,"Il tuo solito aspetto ti si addice, ma potrebbe
essere una buona idea provare vestiti diversi.","雖然平常的衣服也很適合你，
但偶爾換換衣服改變形象也很不錯喔。",,"평소 입는 옷도 어울리긴 하지만 가끔은 다른 옷으로
갈아입어보면 인상이 달라져서 좋을 거라고 생각하는데.","Der Stil passt zu dir, aber du könntest
mal andere Klamotten ausprobieren."
2509,,"Non so bene cosa facciano gli hacker, ma
sembra difficile. Continua così!","雖然不知道駭客具體在做什麼，
但好像很辛苦呢。今天也加油吧！",,"해커가 구체적으로 뭘 하는지는 잘 모르겠지만
큰일인가 보네. 오늘도 힘내!","Ich weiß nicht, was Hacker machen, aber
es wirkt schwierig. Mach weiter so!"
2522,,"Non ti stanchi mai degli stessi vestiti?
Prova a cambiare look ogni tanto.","你今天做了什麼打扮呢？
偶爾也要換換服裝，改變印象比較好喔。",,"오늘 너는 얼마나 멋을 냈어?
가끔 옷을 바꿔입으면 인상이 달라져서 좋을 거라고 생각해.","Ist es nicht langweilig, immer gleich
auszusehen? Probier mal was Neues aus."
2609,,"Ho sentito dire che gli hacker devono sapere cose
difficili. Deve essere dura, ma continua così.","聽說駭客必須有困難的專門知識。
你應該很辛苦，但今天也好好努力吧。",,"해커에게는 어려운 전문지식이 필요하다고 들었습니다.
힘드시겠지만 오늘 하루도 힘내서 가봅시다.","Hacker müssen komplexe Sachen wissen.
Das ist schwierig, aber mach weiter."
2622,,"Che ne dici di cambiare i tuoi vestiti
qualche volta? La gente potrebbe rimanere sorpresa.","要不要偶爾換換衣服呢？
改變下印象，會讓周遭的人嚇一跳喔。",,"가끔은 복장을 바꿔보는게 어떻습니까?
인상이 달라지면 주변도 놀랄지도 모릅니다.","Wie wäre es, ab und zu mal was anderes
anzuziehen? Überrasche die Leute."
2701,,Capisco. Sono contento che tu lo pensi.,這樣啊，你能這樣想，我很高興喔。,,그런가. 그렇게 생각해준다니 기쁜걸.,"Ich verstehe. Freut mich, dass du das
denkst."
2702,,"Okay. Ti porterò con me. Non vedo l'ora di vedere
quanto sei diventato forte.","我知道了，下次帶你去吧。
你現在到底變多強了，我很期待喔。",,"알았어. 다음 번에 데리고 갈게.
얼마나 강해졌을지 기대하고 있을게.","Okay. Dich nehme ich mit. Ich will nur
sehen, wie stark du jetzt bist."
2703,,"Sei diventato il Digimon più forte? Se continui ad allenarti, potrebbe diventare realtà.","是指用實力站上數碼寶貝的頂點嗎？
從現在開始鍛鍊的話，說不定就能實現喔。",,"강해져서 디지몬의 톱이 되었단 거야?
지금부터라도 단련하면 꿈이 아니게 될 거야.","Du wurdest zum stärksten Digimon? Wenn
du weiter trainierst, stimmt es auch."
2704,,"Incredibile. Ti stai davvero impegnando a
fondo.",喔，真厲害。你很努力呢。,,"헤에, 굉장하네. 열심히 하고 있구나.","Fantastisch. Du legst dich wirklich ins
Zeug."
2705,,"DigiLinea potrebbe essere confusionaria all'inizio,
ma è così utile una volta che ci si è abituati.","數碼連線，一開始操作時雖然有點困惑，
但習慣以後就很方便有趣呢。",,"디지라인은 처음엔 조작에 애를 먹었지만
익숙해지면 굉장히 편리하고 재미있지.","Digiline ist vielleicht erst verwirrend,
aber nützlich, wenn man es nutzt."
2706,,"Sei proprio avido. Va bene, ti porterò
la prossima volta che ci andrò.","你很堅持想吃呢──
我知道了啦，下次過去時我會帶去的。",,"식탐이 굉장한걸~
알았어. 다음에 갈 때 가져다줄게.","Du bist so gierig. Okay, nächstes Mal
kannst du mitkommen."
2707,,Mi rende felice che tu lo pensi.,你能這樣想，我很開心喔。之後也拜託你了。,,그렇게 생각해준다니 기쁜걸. 앞으로도 잘 부탁해.,"Es freut mich, dass du das denkst."
2708,,"Wow, Mirei sta facendo un ottimo lavoro con tutti voi. Continuate ad allenarvi!","喔，米蕾有好好照顧你們呢。
訓練要加油喔！",,"헤에, 미레이는 너희들을 꼼꼼히 봐주고 있구나.
트레이닝 화이팅!","Wow, Mirei leistet mit euch allen tolle
Arbeit. Trainiert weiter so!"
2709,,Grazie. Farò del mio meglio.,謝謝，我會加油的。,,고마워. 열심히 할게.,Danke Ich werde mein Bestes geben.
2710,,È sicuro per gli umani berlo?!,……說起來，那個人類吃了不會有事嗎！？,,"…그보다 그거, 인간이 마셔도 괜찮은 거야!?","Ist es ungefährlich, wenn Menschen
das trinken?!"
2711,,"Intendevo fare un po' di esercizio, ma ci
penserò ancora un po' su...","雖然我算有在運動啦，
我再考慮一下來鍛鍊吧……",,"운동은 나름대로 하고 있지만
좀 더 생각해서 단련해볼까…","Ich wollte eigentlich trainieren, aber
ich überlege es mir noch mal ..."
2712,,"Chissà cosa ha un sapore migliore, il cibo umano
o il cibo Digimon?","有很多很多好吃的東西喔。
跟數碼寶貝的食物相比，哪個比較好吃呢？",,"맛있는 건 잔뜩 있어.
디지몬의 밥과 비교해서 어느 쪽이 더 맛있을까?","Was schmeckt wohl besser? Menschliches
Essen oder Digimon-Essen?"
2713,,"Devi pensare a cosa vuoi
migliorare prima di scegliere un leader.","這樣啊……要決定提昇大家哪方面，要好好想喔。
這就是指一定要決定出隊長對吧。",,"그런가…모두의 어느 부분을 키울지 잘 생각해서
리더를 정해야 한다는 거구나.","Ihr müsst wissen, was ihr verbessern
wollt, bevor ihr einen Anführer wählt."
2714,,"Okay, alleniamoci insieme. Imparerai
nuovi trucchi e sorprenderai tutti!","好啊，一起特訓吧。
學會新招式之後，讓大家大吃一驚吧！",,"좋지. 같이 특훈할까.
신기술을 익혀서 다른 녀석들을 깜짝 놀라게 해주자!","Okay, trainieren wir zusammen. Dann
überraschst du alle mit neuen Tricks!"
2715,,"Quindi sei interessato agli umani. Ti farò
fare un giro se usciamo insieme.","對人類有興趣啊。
要是一起行動的話，我就帶你到各處去吧。",,"인간에게 흥미가 있구나.
혹시 같이 나가게 된다면 여기저기 안내해줄게.","Du interessierst dich für Menschen? Wenn
wir unterwegs sind, zeig ich dir alles."
2716,,"Amo l'armonica! Verrei di sicuro
se tenessi un concerto.","口琴好像很有展現的場面，不是很棒嗎！
舉辦演奏會時要讓我聽聽喔。",,"하모니카를 선보일 곳이 있으니 좋잖아!
연주회를 한다면 보러 가고 싶은걸.","Die Mundharmonika gefällt mir! Wenn du
ein Konzert gibst, komme ich definitiv."
2717,,"La neve è fantastica. Spero di poterti mostrare
la neve in questo mondo.",雪很棒呢。真想也讓你看看這世界的雪呢。,,눈은 좋지. 이쪽 세계의 눈도 보여주고 싶은걸.,"Schnee ist toll. Hoffentlich kann ich
dir in dieser Welt mal Schnee zeigen."
2718,,Erm... Questo è... un segreto! Un segreto!,嗯……那是……祕密！　是祕密啦！,,음…그건…비밀! 비밀이란 걸로!,Ähm ... Das ist geheim! Geheim!
2719,,Okay. Ma non ci andrò leggero con te.,好啊，要比的話我可不會輸喔？,,좋지. 하는 이상 지지 않을 거다?,Okay. Aber ich werde dich nicht schonen.
2720,,"Un posto dove passi molto tempo dovrebbe
essere confortevole. Sono contento che ti piaccia.","要長時間待的空間，舒服是最重要的。
你很喜歡真是太好了。",,"오래 지낼 장소는 편안한게 가장 좋지.
마음에 들어해준다니 다행이야.","Wo man viel Zeit verbringt, soll es
gemütlich sein. Schön, dass du es magst."
2721,,"Una statua di me? Sarebbe fantastico! Ah, ma Mirei lo permetterebbe?","我的雕像？　那好像很有趣耶！
啊，可是米蕾會答應嗎……？",,"내 상? 그거 재밌겠는데!
아, 하지만 미레이가 허락해줄까…?","Eine Statue von mir? Das wäre toll!
Aber wäre Mirei einverstanden?"
2722,,"Hai ragione. Penso che sia ora di
cambiare i miei vestiti.",也是，差不多該換換不同的衣服了……,,"그렇군, 슬슬 다른 옷을 입어볼까…","Du hast recht. Es wird wahrscheinlich
Zeit, mich umzuziehen."
2723,,"Sono un po' imbarazzato, ma sono felice
che siamo come una vera famiglia.","總覺得很害羞……
但好像真正的家人一樣，我很開心喔。",,"어쩐지 조금 부끄러운데…
진짜 가족같아서 기뻐.","Das ist mir peinlich, aber es ist schön,
dass wir quasi eine echte Familie sind."
2724,,"I prodotti della Fattoria sono piuttosto costosi. Ma ci
penserò.","農場道具不是很貴又是貴重品嗎？
總之，我會考慮的。",,"팜 굿즈란 거, 제법 비싼 귀중품이지?
뭐어, 생각해볼게.","Farmprodukte sind ziemlich teuer. Aber
ich werde darüber nachdenken."
2725,,Capisco. Arriverò presto. Sii paziente.,這樣啊，我最近會過去的，等等我喔。,,그렇구나. 조만간 갈 테니까 기다려줘.,"Verstehe. Bald ist es so weit.
Hab Geduld."
2726,,"Un libro sui Digimon? Sembra interessante. Mi
piacerebbe prenderlo in prestito se gli umani possono leggerlo.","數碼寶貝的書啊，好像很有趣……
要是人類也能看的話，下次借我吧。",,"디지몬 책인가. 재밌겠다…
인간도 읽을 수 있다면 다음에 빌려줘.","Ein Digimon-Buch? Interessant. Ich will
es mir leihen, wenn ich es lesen kann."
2727,,"Un film sui Digimon? Forse porterò tutti i
Digimon della farm a vederlo.","數碼寶貝電影啊，下次帶農場的大家
一起去看吧。",,"디지몬 영화인가. 다음에 팜의 모두를 데리고
보러 가 볼까.","Ein Digimon-Film? Vielleicht bringe ich
alle Digimon auf der Farm hin."
2728,,Posso unirmi? Magari prendo Digicarne per tutti invece delle caramelle.,"我也可以參加嗎？　那我帶大家
都有份的數碼肉當零食去吧。",,"나도 참가해도 돼? 그럼 간식 대신
모두가 먹을 디지고기를 가지고 갈까.","Kann ich mitmachen? Statt Süßigkeiten
bringe ich für alle Digifleisch."
2729,,"Una storia di fantasmi? Se lo dicessi a Erika, probabilmente si nasconderebbe dietro Memetan.",恐怖故事啊，要是跟艾莉卡說，肯定會被立刻“小梅梅”吧……,,"괴담인가. 에리카에게 들려줬다간 즉시 ""메메땅""이겠지…","Eine Geistergeschichte? Erika würde sich
sicher hinter Memetan verstecken."
2730,,"La prossima volta che fate un potluck, fammelo sapere.
Porterò qualcosa di veramente interessante.","下次要辦黑暗火鍋派對時也跟我說一下吧。
我會帶有趣的東西過去喔。",,"포트럭 파티, 다음에 할 땐 나도 불러줘.
재미있는걸 가지고 갈 테니까.","Sag Bescheid, wenn ihr wieder ein Essen
veranstaltet, ich bringe was Tolles mit."
3109,,"È divertente lavorare per Hudie? Vorrei
poterti aiutare!","那個那個，hudie的工作好玩嗎？
我也想幫你的忙！",,"저기저기, 후디에 일은 재미있어?
나도 도와주고 싶다!","Macht es Spaß, für Hudie zu arbeiten?
Ich würde dir gern helfen!"
3122,,"Puoi scegliere un accessorio che si adatti a
me? Lo custodirò sempre come un tesoro!","你能幫我選適合的飾品嗎？
只要你幫我選的話，我會好好寶貝的喔！",,"어울릴만한 액세서리를 골라주지 않을래?
네가 골라준다면 정말 소중하게 생각할게!","Kannst du mir ein passendes Accessoire
aussuchen? Ich weiß es zu schätzen!"
3209,,"Sarei felice di aiutarti con il tuo lavoro da Hudie, se non ti dispiace.","如果你沒關係的話，那要我……
幫忙hudie的工作也沒問題喔。",,"너만 좋다면 후디에의 일…
도와줘도 괜찮다만.","Wenn du magst, würde ich dich gern bei
deiner Arbeit für Hudie unterstützen."
3222,,Potresti scegliere un accessorio per me? Non penso che sarei molto bravo a farlo.,"那個，要是方便的話……下次能幫我選
飾品嗎？　我自己總是無法決定……",,"괜찮다면 말이지만…다음에 액세서리를
골라주지 않겠나? 스스로는 도저히 고를 수가 없어서…","Wählst du mir ein Accessoire aus?
Ich glaube, ich kann das nicht."
3309,,"Che tipo di lavoro fai per Hudie?
Fammi sapere se posso esserti d'aiuto!","hudie的工作要做什麼事啊？
要我幫忙的話，隨時都能開口喔！",,"저기, 후디에의 일이란 건 어떤 거야?
도와줄 수 있는 거라면 언제든 말해줘!","Was machst du denn für Hudie? Sag mir,
falls ich helfen kann!"
